household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,Discount_Per_Transaction,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,has_demographic_info,Primary_Store_ID,is_treated_x,treatment_source_x,treatment_cutoff_day_x,is_treated_y,propensity_score,propensity_logit,common_support_flag,treatment_source_y,treatment_cutoff_day_y,p_churn_calibrated,predicted_discounted_value_60d_if_active,risk_decile,priority_segment,risk_rank
1011,0,111,2471.8,2.2194133,608,9,0.0148026315789473,0.7739837398373983,0.054054054054054,7.378378378378378,0.0657657674840978,5.546296296296297,4.964141057096637,0.8950355050552443,0.1739130434782608,0.3703703663358348,0.1198257067557112,-1.5000000000000002,4.0,1.0,27.0,2.0,2.0,0.0,0,334,1,Heavy_Promo_User,651,1,0.2134171211925158,-1.30444952752123,True,Heavy_Promo_User,651,0.1223828435874947,237.7740059348809,4,Low Risk - Low Value,784
1012,1,103,1953.17,1.85899,592,42,0.0709459459459459,0.654424040066778,0.0097087378640776,8.048543689320388,0.0053398059409798,6.25,6.0576730102284815,0.9692261308747476,0.2732673267326733,0.5317460264707735,0.1388888875110229,-3.500000000000001,4.0,0.0,147.0,4.0,0.0,0.0,1,361,0,Light/No_Promo_User,651,0,0.2877895704913309,-0.9061438597502124,True,Light/No_Promo_User,651,0.2268651678567585,110.88140837495936,2,High Risk - Low Value,275
1013,0,32,899.3,2.5178282,600,62,0.1033333333333333,0.2767710049423394,0.03125,10.15625,0.015625,20.692307692307693,19.80862283101828,0.9572935775281506,0.2208436724565756,0.5536159462938667,0.1396508693353898,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,313,0,Light/No_Promo_User,651,0,0.2400266240605542,-1.1525335502331713,True,Light/No_Promo_User,651,0.2764791246614878,46.76542067937768,1,High Risk - Low Value,129
1014,0,136,3887.73,1.8359385,588,1,0.0017006802721088,0.8588235294117647,0.0441176470588235,11.904411764705882,0.0635294072768267,4.772357723577236,4.064667849092218,0.8517088549172935,0.3864258347016968,0.5495890380844436,0.1446575334539313,-1.000000000000002,6.0,1.0,27.0,3.0,2.0,1.0,1,403,0,Light/No_Promo_User,651,0,0.4049991634015213,-0.3846778101633549,True,Light/No_Promo_User,651,0.0970370234836343,362.0564814639766,6,Low Risk - High Value,1376
1015,0,97,3409.39,2.1386495,605,11,0.0181818181818181,0.8464052287581699,0.1546391752577319,15.278350515463918,0.1360824722604653,6.387096774193548,3.3880617072062478,0.5304532751660525,0.6365784499054821,0.5028382190026573,0.1807000937526012,-1.500000000000001,5.0,0.0,64.0,4.0,0.0,1.0,1,403,1,Heavy_Promo_User,651,1,0.5206246173567022,0.0825453076176387,True,Heavy_Promo_User,651,0.1212019385125028,265.3709900583002,4,Low Risk - Low Value,801
1016,0,38,2765.04,3.1852207,648,19,0.0293209876543209,0.2778625954198473,0.0,18.605263157894736,0.0,20.29032258064516,36.92893495024112,1.8200261037351075,0.2136563876651982,0.4470198626156748,0.0827814560399397,-1.5000000000000009,4.0,1.0,5.0,1.0,3.0,0.0,0,367,0,Light/No_Promo_User,651,0,0.3651419674076742,-0.5531151734140908,True,Light/No_Promo_User,651,0.0788077777865094,236.2782727011452,9,Low Risk - Low Value,2089
1017,0,60,3343.68,2.4875793,622,2,0.0032154340836012,0.5564387917329093,0.1333333333333333,22.216666666666665,0.2106666723887125,10.87719298245614,9.801731216325653,0.901126073691452,0.1449856733524355,0.4865174957744263,0.1612162928214785,2.0,4.0,0.0,64.0,3.0,0.0,1.0,0,295,1,Heavy_Promo_User,651,1,0.5584525304539635,0.2348840871312488,True,Heavy_Promo_User,651,0.0723672637475723,420.9131167727732,10,Low Risk - High Value,2280
1018,0,147,1865.1799,3.2775035,615,1,0.0016260162601626,0.7540192926045016,0.0544217687074829,3.700680272108844,0.0519727914511752,4.873015873015873,4.818272100218711,0.988763906816018,0.2376373626373626,0.5812672096244186,0.1377410449346963,2.0,5.0,0.0,64.0,5.0,0.0,0.0,1,296,1,Heavy_Promo_User,651,1,0.2201875057044209,-1.2645740168475592,True,Heavy_Promo_User,651,0.0908056274416929,172.70366504754497,7,Low Risk - Low Value,1657
1019,0,45,1419.19,3.671109,639,5,0.0078247261345852,0.3575851393188854,0.0,9.155555555555557,0.0,17.61111111111111,19.78639904837632,1.1235172890777974,0.225140712945591,0.3860640228613178,0.1374764569213473,2.0,1.0,0.0,239.0,1.0,0.0,0.0,0,361,0,Light/No_Promo_User,651,0,0.237172735001797,-1.168242901068724,True,Light/No_Promo_User,651,0.099744206271513,101.1684585053155,6,Low Risk - Low Value,1288
102,1,8,304.84,2.2167315,603,90,0.7827529021558872,0.0688524590163934,0.125,13.25,0.3125,18.714285714285715,16.9382632493642,0.9050975525856544,0.0425531914893617,0.4604316215516819,0.1798561021686257,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,333,1,Heavy_Promo_User,651,1,0.2790438445156791,-0.949209406458042,True,Heavy_Promo_User,651,0.288592161886643,69.71531929218813,1,High Risk - Low Value,74
1020,0,146,8014.09,2.4753351,566,1,0.0017667844522968,0.8673647469458987,0.0410958904109589,19.315068493150687,0.0628767144190122,4.24812030075188,3.549233837591281,0.8354813968307657,0.2568069306930693,0.4718266239262333,0.1312693494387945,5.999999999999999,5.0,1.0,27.0,3.0,2.0,0.0,1,319,0,Light/No_Promo_User,651,0,0.6506145825045517,0.621741766737558,True,Light/No_Promo_User,651,0.0719069841705962,1236.018180722081,10,Low Risk - High Value,2287
1021,0,89,1982.74,2.4191678,550,4,0.0072727272727272,0.5529622980251346,0.0224719101123595,7.48314606741573,0.0393258426966292,7.090909090909091,8.313245325797258,1.1723790977188344,0.3,0.5785024084721931,0.1400966166654998,-3.000000000000001,1.0,0.0,370.0,0.0,1.0,0.0,1,368,0,Light/No_Promo_User,651,0,0.3057959510497869,-0.8198478830621068,True,Light/No_Promo_User,651,0.110596924638955,240.9529430248205,4,Low Risk - Low Value,976
1022,1,36,263.27,1.2484705,609,70,0.1149425287356321,0.2272727272727272,0.0,3.555555555555556,0.0,16.333333333333332,25.99118440292144,1.591296029997621,0.3311688311688311,0.3749999753289489,0.1184210448407207,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,375,0,Light/No_Promo_User,651,0,0.11508532166963,-2.039817450861012,True,Light/No_Promo_User,651,0.2758089922398844,33.796250509293,1,High Risk - Low Value,133
1023,0,284,22989.01,10.433846,544,10,0.0183823529411764,0.9528130671506352,0.0633802816901408,12.475352112676056,0.0724647884637537,2.291845493562232,1.8663934731761476,0.8143591419349093,0.0639269406392694,0.3592179785141275,0.0526219622645314,-5.000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,429,1,Heavy_Promo_User,651,1,0.5025304386866857,0.0101218411624835,True,Heavy_Promo_User,651,0.1070228863025176,1223.5213759726398,5,Low Risk - High Value,1062
1024,0,120,7996.71,3.6157877,576,12,0.0208333333333333,0.6843910806174957,0.1583333333333333,18.25,0.4306666692097982,5.529411764705882,5.471267672814318,0.9894827896358424,0.2504677893611334,0.645894622503625,0.2899170893556643,-1.5000000000000009,6.0,1.0,27.0,3.0,1.0,2.0,1,295,1,Heavy_Promo_User,651,1,0.6063467186285234,0.4319814400547005,True,Heavy_Promo_User,651,0.1158377843200076,674.0231495403266,4,Low Risk - High Value,886
1025,0,77,3164.4,2.1861708,606,19,0.0313531353135313,0.4796084828711256,0.0259740259740259,16.22077922077922,0.0649350649350649,10.87037037037037,11.01807485203941,1.0135868733785631,0.3176193282262817,0.5882005865002915,0.2035398218080246,1.4999999999999998,3.0,0.0,174.0,1.0,2.0,0.0,0,288,0,Light/No_Promo_User,651,0,0.392524373620687,-0.436713419532419,True,Light/No_Promo_User,651,0.1567848318728099,214.41900220841305,2,High Risk - Low Value,475
1026,1,26,412.54,1.4408214,644,90,0.3416149068322981,0.2043010752688172,0.0,8.153846153846153,0.0,18.43478260869565,30.5045839878005,1.654728894178693,0.4302325581395348,0.472656231536866,0.1757812431335452,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,410,0,Light/No_Promo_User,651,0,0.1520423401271088,-1.7186716696249305,True,Light/No_Promo_User,651,0.2621900418234671,39.76411385338322,1,High Risk - Low Value,168
1027,0,37,983.9,2.962249,597,42,0.0703517587939698,0.3592715231788079,0.081081081081081,8.513513513513514,0.0837837812062856,16.818181818181817,11.614792683940127,0.690608884088455,0.2356828193832599,0.475663706290626,0.1769911465267445,-1.5000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,354,1,Heavy_Promo_User,651,1,0.2419875450806237,-1.1418135585761904,True,Heavy_Promo_User,651,0.1646415136817825,59.67852439324109,2,High Risk - Low Value,413
1028,1,12,121.91,1.144724,617,90,0.1507293354943274,0.1346153846153846,0.0833333333333333,5.833333333333333,0.045833334326744,47.63636363636363,34.58980406788314,0.7261216886895588,0.0729166666666666,0.2234042315527413,0.1276595608872807,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,420,1,Heavy_Promo_User,651,1,0.121344779333205,-1.9797566706310736,True,Heavy_Promo_User,651,0.2386275714474399,28.590135728021863,1,High Risk - Low Value,244
1029,0,156,9422.95,2.1008346,558,1,0.0017921146953405,0.929203539823009,0.0833333333333333,21.32051282051282,0.1236538520226111,3.6887417218543046,2.2066125787839788,0.5982003520894957,0.1452127659574468,0.3225119735962959,0.0803618944109582,0.4999999999999988,12.0,1.0,27.0,3.0,8.0,1.0,0,438,1,Heavy_Promo_User,651,1,0.5987741491934983,0.4003599928669091,True,Heavy_Promo_User,651,0.0734459852003378,997.167114209908,10,Low Risk - High Value,2253
103,0,42,492.48,2.1495917,560,17,0.0303571428571428,0.2962962962962963,0.0238095238095238,5.285714285714286,0.1721428575969877,15.970588235294118,20.94651962718338,1.311567626871532,0.3269961977186312,0.6858237285125008,0.2413793010965785,2.0000000000000004,1.0,0.0,239.0,1.0,0.0,0.0,0,370,0,Light/No_Promo_User,651,0,0.1781883850272023,-1.528669856433905,True,Light/No_Promo_User,651,0.1546202646651617,54.455782758488056,3,High Risk - Low Value,506
1030,0,29,1114.27,3.1613164,570,10,0.0175438596491228,0.3275563258232236,0.0344827586206896,10.379310344827584,0.0344827586206896,20.0,16.02313142743143,0.8011561707934861,0.1448931116389548,0.429594261823526,0.050119330546078,-2.3737566748887003e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,445,0,Light/No_Promo_User,651,0,0.2926722537592913,-0.8824407365846881,True,Light/No_Promo_User,651,0.1039310980885449,117.4152021001086,5,Low Risk - Low Value,1145
1031,1,115,3259.11,2.563091,582,90,0.1666666666666666,0.5466893039049237,0.0,9.443478260869565,0.0,4.801980198019802,17.406906561465878,3.624935879428486,0.3052391799544419,0.4114068409778947,0.0980988585695904,0.0,2.0,0.0,64.0,2.0,0.0,0.0,1,375,0,Light/No_Promo_User,651,0,0.1794137594496929,-1.5203243685921235,True,Light/No_Promo_User,651,0.3526551619178891,74.01970422287397,1,High Risk - Low Value,7
1032,1,90,2306.36,3.734673,558,15,0.0268817204301075,0.6442477876106195,0.0777777777777777,6.855555555555555,0.1066666709052191,6.464285714285714,6.604938693606436,1.0217568913207218,0.1655076495132127,0.5188284446467442,0.0920502079211965,0.4999999999999998,7.0,1.0,27.0,3.0,4.0,0.0,0,33904,1,Heavy_Promo_User,651,1,0.2585230209234697,-1.0536593688918976,True,Heavy_Promo_User,651,0.1770675142815684,91.05779522401969,2,High Risk - Low Value,381
1033,0,25,1316.97,4.0644393,573,13,0.0226876090750436,0.253448275862069,0.16,15.92,0.4031999969482422,23.33333333333333,31.594807865501743,1.3540626139232403,0.2954545454545454,0.6491227956294247,0.4245613960603264,1.0,0.0,0.0,651.0,0.0,0.0,0.0,0,374,1,Heavy_Promo_User,651,1,0.383173986999835,-0.4760978353042099,True,Heavy_Promo_User,651,0.0607078238508172,163.19986459436888,10,Low Risk - Low Value,2393
1034,0,56,507.66998,2.4092379,602,7,0.0116279069767441,0.425287356321839,0.0,3.678571428571429,0.0,11.666666666666666,19.01753576746122,1.630073097148307,0.2705882352941176,0.3913043323595125,0.1818181746316927,0.5000000000000001,2.0,0.0,64.0,2.0,0.0,0.0,0,380,0,Light/No_Promo_User,651,0,0.1377785420616122,-1.833864520960132,True,Light/No_Promo_User,651,0.1009212053625425,41.17192358265668,5,Low Risk - Low Value,1242
1035,0,4,183.04001,4.447679,439,90,0.5558086560364465,0.0470852017937219,0.0,8.75,0.0,97.5,132.22896808188435,1.3561944053327213,0.2372881355932203,0.2456139919975452,0.1403508525700258,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,381,0,Light/No_Promo_User,651,0,0.1299225842358731,-1.9016434241331155,True,Light/No_Promo_User,651,0.2052132935909716,34.429823925236,2,High Risk - Low Value,333
1036,0,26,1051.0,2.3378398,548,7,0.0127737226277372,0.2522522522522522,0.0,13.153846153846152,0.0,23.52173913043478,49.43670844921302,2.101744567339462,0.0532687651331719,0.501216532817116,0.1094890484309234,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,298,0,Light/No_Promo_User,651,0,0.2663667001621397,-1.0131353808137569,True,Light/No_Promo_User,651,0.0552674352640664,190.2124837870804,10,Low Risk - Low Value,2436
1037,0,30,883.12,9.237436,630,13,0.0206349206349206,0.2747252747252747,0.0,3.566666666666667,0.0,22.85185185185185,20.399290530090845,0.8926752079256834,0.0334928229665071,0.3028846081037354,0.2596153783746303,-0.5000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,447,0,Light/No_Promo_User,651,0,0.195800184388754,-1.4127530933650825,True,Light/No_Promo_User,651,0.1027635721346623,74.08954656733705,5,Low Risk - Low Value,1190
1038,0,271,1566.51,1.698932,569,53,0.0931458699472759,0.8871527777777777,0.0,3.4059040590405902,0.0,2.377880184331797,1.819409021985284,0.7651358477248393,0.5004500450045004,0.6158701477378706,0.1749323699284727,-11.500000000000004,2.0,0.0,64.0,2.0,0.0,0.0,1,340,0,Light/No_Promo_User,651,0,0.1425684901294675,-1.7941187872496691,True,Light/No_Promo_User,651,0.2476512630469496,43.65149992395413,1,High Risk - Low Value,219
1039,0,74,4761.07,2.759523,542,3,0.0055350553505535,0.6885245901639344,0.081081081081081,18.37837837837838,0.1114864864864864,8.044776119402986,6.477075742678232,0.8051271527351562,0.1256377551020408,0.5363984640076727,0.114303958401635,2.5,4.0,0.0,64.0,3.0,1.0,0.0,0,401,1,Heavy_Promo_User,651,1,0.5369068380966995,0.1478963461454773,True,Heavy_Promo_User,651,0.0740194376810999,522.970860192837,9,Low Risk - High Value,2236
104,0,99,4632.97,2.5302358,539,2,0.0037105751391465,0.7307692307692307,0.1919191919191919,17.96969696969697,0.7841414634627525,5.836956521739131,6.679930864143526,1.14441822464886,0.1519292604501607,0.6166532557656748,0.2851971026339617,0.4999999999999985,8.0,0.0,36.0,2.0,4.0,2.0,1,421,1,Heavy_Promo_User,651,1,0.5888195806539812,0.3590877273632855,True,Heavy_Promo_User,651,0.0768313069931029,731.1553137427469,9,Low Risk - High Value,2157
1040,0,215,5260.93,2.2632487,603,12,0.0199004975124378,0.9295081967213116,0.0186046511627906,8.204651162790698,0.0406976744186046,2.8413461538461537,2.1800195264348687,0.7672461347317977,0.1874007411328745,0.5612082641165433,0.1505034438235111,1.499999999999999,6.0,1.0,5.0,3.0,3.0,0.0,1,304,0,Light/No_Promo_User,651,0,0.2971986297538345,-0.8606736036925313,True,Light/No_Promo_User,651,0.1218724345993534,381.7406211216434,4,Low Risk - High Value,792
1041,0,250,6277.17,2.5640647,576,1,0.0017361111111111,0.8284734133790737,0.012,9.16,0.0163999996185302,3.571428571428572,3.598114585644623,1.0074692630665578,0.3038216560509554,0.6061185449135801,0.1347992347520738,1.4999999999999956,8.0,1.0,27.0,3.0,5.0,0.0,1,445,0,Light/No_Promo_User,651,0,0.3025316191991156,-0.8352713821964004,True,Light/No_Promo_User,651,0.0842821817498123,587.683270464706,8,Low Risk - High Value,1933
1042,0,218,4436.79,1.7042037,615,5,0.008130081300813,0.9678456591639872,0.0321100917431192,10.605504587155965,0.0286697247706422,3.177083333333333,2.2136879827938256,0.6967651719791546,0.4522339266254994,0.542348235033267,0.2293711369343106,-2.5000000000000004,7.0,1.0,5.0,4.0,1.0,2.0,1,368,0,Light/No_Promo_User,651,0,0.323523076271927,-0.7376278912219513,True,Light/No_Promo_User,651,0.1343637276261733,448.16863207504366,3,High Risk - High Value,640
1043,0,18,950.03,2.1607118,542,90,0.1992619926199262,0.1912568306010929,0.0,19.444444444444443,0.0,31.0,24.33105012119288,0.7848723313699859,0.4541420118343195,0.5860534037677537,0.1498516298241598,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,627,0,Light/No_Promo_User,651,0,0.4399526538776686,-0.241354210503337,True,Light/No_Promo_User,651,0.2517885991255075,63.14774723120416,1,High Risk - Low Value,205
1044,0,18,406.21,1.769302,597,24,0.0402010050251256,0.1506622516556291,0.1666666666666666,9.77777777777778,0.3305555449591743,35.8125,42.91109996259709,1.198215371181665,0.2586872586872586,0.5914396657027368,0.1556420172901939,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,391,1,Heavy_Promo_User,651,1,0.1990015189309525,-1.3925465932590173,True,Heavy_Promo_User,651,0.0905656453419534,68.84599749926639,7,Low Risk - Low Value,1667
1045,0,212,3225.07,1.8366045,579,2,0.003454231433506,0.907849829351536,0.0047169811320754,6.966981132075472,0.0025943396788723,3.354651162790698,2.825703120148153,0.8423214694498352,0.343620178041543,0.5900178218061924,0.1841948889827992,-4.000000000000004,5.0,0.0,64.0,3.0,2.0,0.0,1,408,0,Light/No_Promo_User,651,0,0.2494338541873094,-1.1016340162845464,True,Light/No_Promo_User,651,0.0993681232909216,361.7124571591736,6,Low Risk - High Value,1302
1046,1,133,3652.15,2.538381,600,3,0.005,0.7726523887973641,0.0,8.849624060150376,0.0,4.814516129032258,4.419776206459427,0.9180085615918804,0.1314060446780552,0.3559210502899931,0.0815789468317174,-1.000000000000002,3.0,0.0,64.0,1.0,2.0,0.0,0,406,0,Light/No_Promo_User,651,0,0.2426520154747583,-1.1381944548347154,True,Light/No_Promo_User,651,0.0908716063442802,270.6795049268845,7,Low Risk - Low Value,1651
1047,0,70,977.16,2.848337,541,2,0.0036968576709796,0.5620437956204379,0.0714285714285714,5.1571428571428575,0.0864285741533551,8.836065573770492,8.873519271534553,1.0042375936524597,0.3230769230769231,0.5894039604988088,0.1743929321326063,1.0,2.0,0.0,147.0,2.0,0.0,0.0,0,295,1,Heavy_Promo_User,651,1,0.2117406679075829,-1.314464876069636,True,Heavy_Promo_User,651,0.0879550516245342,106.71963249664364,8,Low Risk - Low Value,1785
1048,1,92,1504.05,2.6800616,591,4,0.0067681895093062,0.479933110367893,0.0652173913043478,5.456521739130435,0.0690217380938322,7.246913580246914,17.879828623477867,2.4672301874706224,0.175438596491228,0.429577457225749,0.1302816878471533,2.0000000000000004,1.0,0.0,64.0,1.0,0.0,0.0,0,436,1,Heavy_Promo_User,651,1,0.1332980057240124,-1.87210793087419,True,Heavy_Promo_User,651,0.0759059490249397,162.48498349243897,9,Low Risk - Low Value,2188
1049,0,53,645.31,1.8110423,550,19,0.0345454545454545,0.414721723518851,0.0377358490566037,5.9245283018867925,0.0254716985630539,12.951219512195122,13.332200155098548,1.029415789639485,0.2421875,0.6518324436693078,0.3010471125380337,-1.0000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,335,0,Light/No_Promo_User,651,0,0.1955253111092348,-1.4144996643896977,True,Light/No_Promo_User,651,0.1601132728215965,109.4518116863486,2,High Risk - Low Value,439
105,0,132,3928.41,1.5635754,643,5,0.0077760497667185,0.7,0.1287878787878787,15.424242424242424,0.1473484906283292,6.134615384615385,5.887386042526988,0.9596977278012068,0.337200309358082,0.5239938060216958,0.2236842096606648,4.5,8.0,0.0,64.0,5.0,3.0,0.0,1,403,1,Heavy_Promo_User,651,1,0.4584038961735198,-0.1667698628807248,True,Heavy_Promo_User,651,0.1066496935886275,504.6158801292662,5,Low Risk - High Value,1073
1050,0,63,2779.65,1.7983398,535,9,0.016822429906542,0.529520295202952,0.0,17.793650793650794,0.0,9.74074074074074,12.46608256571767,1.2797866301596463,0.2858151023288638,0.5505300314450174,0.1625441684625853,1.4999999999999998,5.0,0.0,48.0,3.0,1.0,1.0,0,384,0,Light/No_Promo_User,651,0,0.4558303116631622,-0.1771405085930367,True,Light/No_Promo_User,651,0.0893263528143368,383.8424094245809,7,Low Risk - High Value,1717
1051,0,46,1833.28,2.7203043,585,30,0.0512820512820512,0.366554054054054,0.0217391304347826,13.673913043478262,0.0217391304347826,14.23076923076923,18.20997635545957,1.2796190609216027,0.2183770883054892,0.5370813332885008,0.1244019123875369,-1.0000000000000009,1.0,0.0,427.0,1.0,0.0,0.0,0,176,0,Light/No_Promo_User,651,0,0.3210550835204047,-0.7489272916296573,True,Light/No_Promo_User,651,0.1549899241449394,307.8963732395895,3,High Risk - High Value,504
1052,1,7,231.66,1.6670369,572,90,0.7342657342657343,0.0604490500863557,0.1428571428571428,14.142857142857142,0.1428571428571428,25.33333333333333,50.40105818994941,1.9895146695316863,0.2162162162162162,0.5504586650955353,0.1651375995286605,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,32004,1,Heavy_Promo_User,651,1,0.2508360432656321,-1.094158348795511,True,Heavy_Promo_User,651,0.2812125019288168,53.63169354485182,1,High Risk - Low Value,111
1053,0,83,4060.73,2.858075,544,5,0.0091911764705882,0.8003629764065336,0.0,14.987951807228916,0.0,6.573170731707317,3.997006558323484,0.6080779947283302,0.1673239436619718,0.2554991525352558,0.0783981947072859,1.4999999999999991,5.0,0.0,64.0,3.0,2.0,0.0,1,356,0,Light/No_Promo_User,651,0,0.5699749365809037,0.2817488949410118,True,Light/No_Promo_User,651,0.0983585771944163,313.60778265582604,6,Low Risk - High Value,1330
1054,0,39,952.8,2.4310105,552,3,0.0054347826086956,0.3631484794275492,0.0,8.487179487179487,0.0,14.83783783783784,14.620217192324835,0.9853327350508324,0.1756756756756756,0.440217379341919,0.1195652141422496,1.4999999999999998,0.0,0.0,651.0,0.0,0.0,0.0,0,334,0,Light/No_Promo_User,651,0,0.2590927486098442,-1.0506893503103971,True,Light/No_Promo_User,651,0.0782251183573804,128.93601757276616,9,Low Risk - Low Value,2107
1055,0,78,1159.19,1.4284707,596,10,0.0167785234899328,0.6268656716417911,0.0,6.564102564102564,0.0,8.027397260273972,15.71179016140756,1.9572683497898575,0.525984251968504,0.4770931994140095,0.1263823044805323,0.4999999999999992,5.0,0.0,239.0,3.0,2.0,0.0,0,339,0,Light/No_Promo_User,651,0,0.1586983484204455,-1.6679450571331014,True,Light/No_Promo_User,651,0.1174549672025594,72.46032797393484,4,Low Risk - Low Value,862
1056,0,64,4792.75,2.9211886,630,5,0.0079365079365079,0.4835164835164835,0.0,21.546875,0.0,12.5,9.63253415699702,0.7706021160780687,0.2256770310932798,0.5105421661117361,0.103413654099329,0.9999999999999996,8.0,0.0,36.0,3.0,3.0,2.0,0,446,0,Light/No_Promo_User,651,0,0.5532175754380326,0.2136796396133659,True,Light/No_Promo_User,651,0.091032631983944,531.9085778955945,7,Low Risk - High Value,1643
1057,0,159,6998.44,3.4188337,597,4,0.0067001675041876,0.9387417218543046,0.0062893081761006,11.169811320754716,0.0157232704402515,3.901315789473684,2.931355648731776,0.7513742268438534,0.19904,0.4015369823838072,0.090297790296837,2.499999999999999,7.0,2.0,5.0,2.0,5.0,0.0,1,367,0,Light/No_Promo_User,651,0,0.4359399996197332,-0.2576560111645996,True,Light/No_Promo_User,651,0.0924331332544313,882.0712800239494,7,Low Risk - High Value,1565
1058,0,514,2958.98,2.5128887,588,5,0.0085034013605442,0.9647058823529412,0.0038910505836575,2.2295719844357977,0.0030155641095647,1.7351190476190477,1.296868323490063,0.7474189457375704,0.2900262467191601,0.6957950019987188,0.2036793679127505,-0.5000000000000013,4.0,0.0,36.0,3.0,0.0,1.0,0,381,0,Light/No_Promo_User,651,0,0.0595119186562054,-2.760222369938904,False,Light/No_Promo_User,651,0.1330697018103032,203.980446169202,3,High Risk - Low Value,653
1059,0,5,72.909996,1.2592826,617,90,0.1555915721231766,0.0448717948717948,0.0,7.0,0.0,173.66666666666666,53.687366608293736,0.3091402889648225,0.3157894736842105,0.2499999305555748,0.1111110802469221,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,321,0,Light/No_Promo_User,651,0,0.0310876948273029,-3.4393620312852877,False,Light/No_Promo_User,651,0.2201211935727234,33.94459396232988,2,High Risk - Low Value,303
106,0,32,888.07,3.6843483,553,2,0.0036166365280289,0.25,0.0,7.21875,0.0,19.0,27.25409536722352,1.4344253169984391,0.1779359430604982,0.4050179066301826,0.0716845852442801,0.9999999999999988,0.0,0.0,651.0,0.0,0.0,0.0,0,367,0,Light/No_Promo_User,651,0,0.2174912345637632,-1.280346575326638,True,Light/No_Promo_User,651,0.074166114606066,110.95564753659843,9,Low Risk - Low Value,2232
1060,1,62,6065.66,3.4238455,650,10,0.0153846153846153,0.6073059360730594,0.0,32.0,0.0,10.847457627118644,6.480244672163591,0.5973970049897172,0.1119402985074626,0.4639004130128613,0.1211618252233949,-1.0000000000000009,9.0,1.0,5.0,5.0,4.0,0.0,1,315,0,Light/No_Promo_User,651,0,0.847605605129555,1.715943575803321,True,Light/No_Promo_User,651,0.1034334282709527,460.68277340335777,5,Low Risk - High Value,1166
1061,0,111,4744.95,2.9256167,564,1,0.00177304964539,0.6619964973730298,0.009009009009009,13.27927927927928,0.0027027028100984,6.546511627906977,8.58268705592038,1.311030123131877,0.2887931034482758,0.6449525425153039,0.1902502148824408,3.5,3.0,0.0,64.0,2.0,1.0,0.0,0,297,0,Light/No_Promo_User,651,0,0.3559006254904845,-0.5932014724406278,True,Light/No_Promo_User,651,0.0792102692329867,474.3754270526717,9,Low Risk - High Value,2076
1062,0,189,1365.84,1.4324877,580,1,0.0017241379310344,0.9540034071550256,0.0105820105820105,3.7248677248677247,0.0177248672202781,3.346820809248555,2.3516332170369245,0.7026447857891339,0.3930288461538461,0.6156626431847875,0.2084337324285092,-2.5,2.0,0.0,64.0,2.0,0.0,0.0,1,320,0,Light/No_Promo_User,651,0,0.2045430085449271,-1.3581385174168588,True,Light/No_Promo_User,651,0.1057239937185343,145.0940959767009,5,Low Risk - Low Value,1098
1063,1,57,1327.48,2.470779,567,30,0.0529100529100529,0.4146341463414634,0.0175438596491228,6.964912280701754,0.043859649122807,10.959183673469388,18.347296785077848,1.674146596158254,0.432183908045977,0.7903225715400626,0.5829493020397546,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,421,0,Light/No_Promo_User,651,0,0.1899605123515072,-1.4502667758295713,True,Light/No_Promo_User,651,0.1554422362678354,99.58551908786843,2,High Risk - Low Value,496
1064,0,41,2602.6099,9.338018,543,11,0.0202578268876611,0.42,0.2682926829268293,26.170731707317078,0.8385366114174447,13.64102564102564,12.885093753079214,0.9445832480876364,0.2388429752066115,0.6266556239515263,0.2706953619975549,-3.5606350123330496e-16,5.0,0.0,36.0,2.0,2.0,1.0,0,298,1,Heavy_Promo_User,651,1,0.7487524010352304,1.091969453180869,True,Heavy_Promo_User,651,0.1013199161756767,156.32547847806512,5,Low Risk - Low Value,1233
